NAME: Inst_17_MultiDrone_Phantom
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 19
CRITICAL_LOCATIONS: 12
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 17664
DRONE_COST: 1200
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	10189.9		10333.9		1920
2	1	10603.6		10229.4		1920
3	1	10724.3		10636.2		1920
4	1	10355.3		10736.3		1920
5	1	-10524.9		10837.2		1920
6	1	-10758.7		10447.0		1920
7	1	-10434.7		10220.1		1920
8	1	-10184.7		10556.4		1920
9	1	10512.9		-10789.7		1920
10	1	10759.3		-10422.9		1920
11	1	10433.8		-10166.4		1920
12	1	10240.4		-10550.4		1920
13	2	9368.6		9368.6		0
14	2	9015.1		10075.7		0
15	2	-9368.6		9368.6		0
16	2	-10075.7		9015.1		0
17	2	9368.6		-9368.6		0
18	2	10075.7		-9015.1		0
EOF
