NAME: Inst_01_Easy_Phantom
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 14
CRITICAL_LOCATIONS: 10
CANDIDATE_STATIONS: 3
BATTERY_CAPACITY: 17664
DRONE_COST: 1200
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	2557.7		100.0		1920
2	1	1100.1		892.8		1920
3	1	2945.9		2706.8		1920
4	1	3568.7		347.8		1920
5	1	1687.7		119.2		1920
6	1	874.6		2021.4		1920
7	1	106.1		795.4		1920
8	1	2599.5		2179.8		1920
9	1	881.8		2357.1		1920
10	1	3237.7		26.0		1920
11	2	3223.3		2792.6		0
12	2	1361.0		621.9		0
13	2	3828.9		1346.4		0
EOF
