NAME: Inst_25_Hard_Inspire_46
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 59
CRITICAL_LOCATIONS: 46
CANDIDATE_STATIONS: 12
BATTERY_CAPACITY: 19008
MAX_ROUTE_LENGTH: 34500.0
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	6333.7		1445.1		1540
2	1	1397.8		10520.7		1540
3	1	7573.9		1962.6		1540
4	1	10654.8		2717.9		1540
5	1	7818.8		11007.2		1540
6	1	1383.3		7048.9		1540
7	1	9882.8		10583.1		1540
8	1	1612.7		5856.4		1540
9	1	5141.9		2291.7		1540
10	1	80.3		5736.1		1540
11	1	2175.5		3131.8		1540
12	1	4385.5		4131.9		1540
13	1	11175.0		5526.0		1540
14	1	902.3		2502.2		1540
15	1	10567.2		7323.3		1540
16	1	7214.0		3693.3		1540
17	1	3605.7		4544.4		1540
18	1	3309.8		9917.6		1540
19	1	8403.6		4252.5		1540
20	1	5232.1		3103.1		1540
21	1	8803.7		3698.4		1540
22	1	2744.3		3852.8		1540
23	1	2102.6		862.2		1540
24	1	3076.5		8876.6		1540
25	1	974.1		5238.1		1540
26	1	2657.3		659.5		1540
27	1	2276.3		152.9		1540
28	1	10415.6		10951.1		1540
29	1	1066.1		6407.2		1540
30	1	9617.2		3935.0		1540
31	1	2814.5		11241.9		1540
32	1	10484.2		8923.8		1540
33	1	2617.8		6163.6		1540
34	1	8895.5		9861.0		1540
35	1	486.1		6786.4		1540
36	1	3414.9		4362.8		1540
37	1	1835.3		5930.9		1540
38	1	2521.0		4192.5		1540
39	1	5853.4		2645.7		1540
40	1	10331.9		851.5		1540
41	1	8367.5		6326.0		1540
42	1	7006.3		6843.3		1540
43	1	11430.4		5969.1		1540
44	1	9918.5		9144.7		1540
45	1	2192.4		6268.9		1540
46	1	6181.1		5713.0		1540
47	2	9413.5		6637.4		0
48	2	8376.5		837.2		0
49	2	10786.5		10114.3		0
50	2	1225.4		8015.8		0
51	2	9834.1		4619.3		0
52	2	1255.5		3162.3		0
53	2	4873.1		7752.9		0
54	2	1011.3		6419.6		0
55	2	7499.4		1220.7		0
56	2	3274.3		7898.4		0
57	2	5407.1		5387.6		0
58	2	2173.8		8010.9		0
EOF
