NAME: Inst_12_Medium_Phantom_23
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 30
CRITICAL_LOCATIONS: 23
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 17664
MAX_ROUTE_LENGTH: 25500.0
DRONE_COST: 1200
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	3368.2		8350.2		1920
2	1	5995.2		505.8		1920
3	1	4748.0		1324.0		1920
4	1	388.1		7010.7		1920
5	1	8387.2		4434.8		1920
6	1	5439.2		1152.3		1920
7	1	766.9		2451.8		1920
8	1	593.7		6584.8		1920
9	1	1362.3		3967.0		1920
10	1	455.8		1658.9		1920
11	1	2901.1		4334.0		1920
12	1	2505.1		4680.8		1920
13	1	5131.1		1367.9		1920
14	1	4751.7		846.7		1920
15	1	5574.1		6900.2		1920
16	1	7962.2		7456.4		1920
17	1	5013.2		8022.2		1920
18	1	5938.4		5619.5		1920
19	1	472.1		367.6		1920
20	1	2184.3		7599.2		1920
21	1	7653.6		6991.1		1920
22	1	4122.7		1655.1		1920
23	1	3175.2		7985.0		1920
24	2	2027.1		7463.2		0
25	2	5200.9		4587.7		0
26	2	2190.6		2316.5		0
27	2	2123.1		6921.7		0
28	2	301.7		3181.1		0
29	2	5551.8		2322.5		0
EOF
