NAME: Inst_18_MultiDrone_Inspire_4Q
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 25
CRITICAL_LOCATIONS: 16
CANDIDATE_STATIONS: 8
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	10478.0		10763.9		1540
2	1	10223.1		10464.4		1540
3	1	10560.9		10222.1		1540
4	1	10737.7		10497.9		1540
5	1	-10728.9		10239.0		1540
6	1	-10256.0		10299.1		1540
7	1	-10242.3		10705.5		1540
8	1	-10714.1		10722.5		1540
9	1	-10559.9		-10196.1		1540
10	1	-10763.2		-10505.0		1540
11	1	-10470.1		-10803.9		1540
12	1	-10146.2		-10479.3		1540
13	1	10277.9		-10717.5		1540
14	1	10751.6		-10692.4		1540
15	1	10657.3		-10331.3		1540
16	1	10272.9		-10264.2		1540
17	2	9368.6		9368.6		0
18	2	8979.7		10111.1		0
19	2	-9368.6		9368.6		0
20	2	-10111.1		8979.7		0
21	2	-9368.6		-9368.6		0
22	2	-8979.7		-10111.1		0
23	2	9368.6		-9368.6		0
24	2	10111.1		-8979.7		0
EOF
