NAME: Inst_08_Medium_Inspire
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 32
CRITICAL_LOCATIONS: 25
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	940.0		808.0		1540
2	1	749.3		3872.6		1540
3	1	1906.4		4233.8		1540
4	1	5023.3		1425.2		1540
5	1	4439.7		1847.9		1540
6	1	3419.7		6337.4		1540
7	1	5922.7		646.1		1540
8	1	2965.0		1936.8		1540
9	1	24.8		5397.8		1540
10	1	4459.8		1833.7		1540
11	1	5188.6		3861.8		1540
12	1	2993.8		67.7		1540
13	1	526.7		6181.7		1540
14	1	6327.5		3819.1		1540
15	1	5842.2		4077.6		1540
16	1	1036.7		892.1		1540
17	1	2157.8		6292.9		1540
18	1	5572.9		6024.9		1540
19	1	6292.5		1470.5		1540
20	1	1746.7		719.6		1540
21	1	5460.8		6188.9		1540
22	1	2844.6		4344.6		1540
23	1	1081.9		6509.2		1540
24	1	6052.2		6833.4		1540
25	1	5675.4		6169.9		1540
26	2	173.5		5156.0		0
27	2	2325.3		6515.7		0
28	2	5615.6		6048.4		0
29	2	5675.2		1867.6		0
30	2	5511.6		756.7		0
31	2	6105.2		6010.2		0
EOF
