NAME: Inst_19_MultiDrone_Asymmetric
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 20
CRITICAL_LOCATIONS: 13
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 17664
DRONE_COST: 1200
STATION_COST: 900
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	11719.0		10115.6		1920
2	1	11493.2		9755.4		1920
3	1	11723.3		9425.5		1920
4	1	12086.0		9598.0		1920
5	1	12083.7		10011.4		1920
6	1	-11168.8		10699.1		1920
7	1	-10696.5		10426.8		1920
8	1	-10495.4		10864.2		1920
9	1	-10873.7		11098.0		1920
10	1	9865.9		-11519.3		1920
11	1	9458.6		-11760.6		1920
12	1	9752.6		-12133.1		1920
13	1	10135.1		-11852.7		1920
14	2	10415.3		8650.0		0
15	2	10032.6		9502.1		0
16	2	-9527.2		9527.2		0
17	2	-10340.4		9067.6		0
18	2	8650.0		-10415.3		0
19	2	9502.1		-10032.6		0
EOF
