NAME: Inst_20_MultiDrone_HighStationCost
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 22
CRITICAL_LOCATIONS: 15
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1400
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	11163.6		11540.4		1540
2	1	11351.8		11223.1		1540
3	1	11751.0		11270.2		1540
4	1	11812.5		11660.5		1540
5	1	11478.9		11806.0		1540
6	1	-11382.3		11796.9		1540
7	1	-11716.9		11699.4		1540
8	1	-11808.2		11270.2		1540
9	1	-11381.3		11164.2		1540
10	1	-11101.5		11453.6		1540
11	1	11177.7		-11502.4		1540
12	1	11404.1		-11819.9		1540
13	1	11770.2		-11744.5		1540
14	1	11858.7		-11302.7		1540
15	1	11396.4		-11165.3		1540
16	2	10227.2		10227.2		0
17	2	9802.9		11005.0		0
18	2	-10227.2		10227.2		0
19	2	-11005.0		9802.9		0
20	2	10227.2		-10227.2		0
21	2	11005.0		-9802.9		0
EOF
