NAME: Inst_07_Medium_Phantom
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 30
CRITICAL_LOCATIONS: 23
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 17664
DRONE_COST: 1200
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	3334.6		4310.4		1920
2	1	928.8		1780.2		1920
3	1	5812.3		3475.1		1920
4	1	3253.2		4487.9		1920
5	1	343.0		3505.1		1920
6	1	3017.1		5116.3		1920
7	1	944.6		5764.7		1920
8	1	480.7		1114.9		1920
9	1	3570.2		4051.3		1920
10	1	1411.2		719.3		1920
11	1	5341.7		1477.3		1920
12	1	3567.1		3716.3		1920
13	1	2515.3		3502.0		1920
14	1	3136.7		5608.2		1920
15	1	1225.6		4297.2		1920
16	1	1432.1		2374.7		1920
17	1	4030.1		1800.0		1920
18	1	1897.1		4511.2		1920
19	1	435.3		2749.7		1920
20	1	5990.7		5976.6		1920
21	1	439.6		1278.9		1920
22	1	1591.2		5599.6		1920
23	1	5285.2		5275.6		1920
24	2	2217.2		946.5		0
25	2	5002.5		4221.2		0
26	2	3670.1		5923.4		0
27	2	3923.9		46.9		0
28	2	4902.6		1796.3		0
29	2	3980.3		5633.6		0
EOF
