NAME: Inst_18_Hard_Phantom_35
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 45
CRITICAL_LOCATIONS: 35
CANDIDATE_STATIONS: 9
BATTERY_CAPACITY: 17664
MAX_ROUTE_LENGTH: 30000.0
DRONE_COST: 1200
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	6986.4		469.1		1920
2	1	4005.7		4198.2		1920
3	1	6221.3		6633.1		1920
4	1	4183.3		7068.8		1920
5	1	3759.1		7393.5		1920
6	1	1942.0		4088.8		1920
7	1	1647.6		9778.5		1920
8	1	8278.6		910.7		1920
9	1	6955.9		3467.5		1920
10	1	4575.6		6.2		1920
11	1	4339.5		9213.0		1920
12	1	753.8		5067.6		1920
13	1	3468.3		1339.3		1920
14	1	6784.3		6813.7		1920
15	1	2475.0		9333.3		1920
16	1	8551.6		372.6		1920
17	1	750.6		1496.3		1920
18	1	8863.3		869.2		1920
19	1	7235.5		2462.8		1920
20	1	6773.4		3389.8		1920
21	1	1136.9		5362.1		1920
22	1	7694.0		5254.9		1920
23	1	9483.1		6477.6		1920
24	1	6741.8		3692.4		1920
25	1	1014.3		7568.5		1920
26	1	1592.9		4345.6		1920
27	1	4463.9		6551.8		1920
28	1	3812.7		989.7		1920
29	1	6627.7		1201.2		1920
30	1	4959.7		2556.6		1920
31	1	5073.0		2743.7		1920
32	1	1571.2		9524.8		1920
33	1	2764.1		5431.3		1920
34	1	9089.6		9256.3		1920
35	1	7491.7		2177.7		1920
36	2	1067.7		9109.2		0
37	2	9897.0		9154.3		0
38	2	4706.2		6513.6		0
39	2	5993.1		40.8		0
40	2	8147.5		7529.3		0
41	2	6492.0		3670.5		0
42	2	8071.3		437.0		0
43	2	8120.5		7829.3		0
44	2	8388.7		8157.1		0
EOF
