NAME: Inst_16_MultiDrone_Inspire
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 19
CRITICAL_LOCATIONS: 12
CANDIDATE_STATIONS: 6
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	11002.7		10962.8		1540
2	1	11472.1		11011.0		1540
3	1	11379.1		11388.5		1540
4	1	10971.1		11357.9		1540
5	1	-11092.1		11495.0		1540
6	1	-11488.5		11268.7		1540
7	1	-11294.7		10862.9		1540
8	1	-10889.5		11095.8		1540
9	1	11465.7		-11033.7		1540
10	1	11027.0		-10910.6		1540
11	1	10894.0		-11392.5		1540
12	1	11398.3		-11463.0		1540
13	2	9997.9		9997.9		0
14	2	9573.7		10775.7		0
15	2	-9997.9		9997.9		0
16	2	-10775.7		9573.7		0
17	2	9997.9		-9997.9		0
18	2	10775.7		-9573.7		0
EOF
