NAME: Inst_12_Hard_Inspire
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 57
CRITICAL_LOCATIONS: 45
CANDIDATE_STATIONS: 11
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	770.5		6480.7		1540
2	1	4397.2		6823.5		1540
3	1	6215.5		5813.1		1540
4	1	4417.4		7136.4		1540
5	1	837.5		1994.4		1540
6	1	6226.1		2755.9		1540
7	1	5234.0		4259.3		1540
8	1	4778.3		3829.5		1540
9	1	6713.4		2977.1		1540
10	1	6325.7		2438.2		1540
11	1	2262.6		1085.9		1540
12	1	1733.3		1076.0		1540
13	1	4822.8		6859.7		1540
14	1	1666.3		1947.5		1540
15	1	4357.8		6521.3		1540
16	1	8789.5		4721.7		1540
17	1	2547.0		904.7		1540
18	1	1747.1		2047.3		1540
19	1	1615.0		127.3		1540
20	1	4807.2		2468.8		1540
21	1	8768.7		4980.2		1540
22	1	6276.8		1136.5		1540
23	1	7816.2		4417.9		1540
24	1	7854.5		5166.6		1540
25	1	4224.6		3964.2		1540
26	1	1659.3		462.4		1540
27	1	8469.6		4299.6		1540
28	1	7399.0		3606.4		1540
29	1	666.7		5665.0		1540
30	1	482.5		1342.8		1540
31	1	5065.6		2734.5		1540
32	1	8945.3		1066.1		1540
33	1	6880.0		5456.9		1540
34	1	7116.7		2031.2		1540
35	1	4703.2		4054.6		1540
36	1	3984.5		7741.5		1540
37	1	8910.3		2748.4		1540
38	1	5589.2		5486.7		1540
39	1	6660.8		8528.3		1540
40	1	1870.1		1899.2		1540
41	1	5943.9		1413.5		1540
42	1	1564.3		675.6		1540
43	1	24.1		4054.5		1540
44	1	5344.3		2621.3		1540
45	1	2083.3		6362.6		1540
46	2	6326.9		4086.3		0
47	2	6186.5		8315.2		0
48	2	7090.5		5625.5		0
49	2	5950.6		8403.0		0
50	2	3826.3		4901.1		0
51	2	5828.7		8175.7		0
52	2	7439.7		642.7		0
53	2	1493.3		2768.5		0
54	2	6740.6		5122.9		0
55	2	2597.5		1119.2		0
56	2	6198.1		6297.6		0
EOF
