NAME: Inst_04_Easy_Inspire
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 16
CRITICAL_LOCATIONS: 12
CANDIDATE_STATIONS: 3
BATTERY_CAPACITY: 19008
MAX_ROUTE_LENGTH: 19500.0
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	6239.7		5667.1		1540
2	1	4757.4		1479.5		1540
3	1	2149.2		4639.8		1540
4	1	5243.6		108.7		1540
5	1	1083.5		5820.1		1540
6	1	767.8		4259.6		1540
7	1	2143.1		4195.8		1540
8	1	5604.8		3779.9		1540
9	1	2542.4		2095.1		1540
10	1	4039.3		4084.0		1540
11	1	2662.3		3031.3		1540
12	1	3486.1		1679.2		1540
13	2	1168.1		3695.8		0
14	2	651.8		3885.5		0
15	2	5211.7		5382.4		0
EOF
