NAME: Inst_02_Easy_Inspire
TYPE: UAV-COVERAGE-RECHARGE
DIMENSION: 16
CRITICAL_LOCATIONS: 12
CANDIDATE_STATIONS: 3
BATTERY_CAPACITY: 19008
DRONE_COST: 2000
STATION_COST: 1000
NODE_DATA_SECTION
# ID	TYPE	X		Y		BETA
0	0	0.0		0.0		0
1	1	417.4		435.2		1540
2	1	3813.7		2716.8		1540
3	1	3632.1		3283.8		1540
4	1	2413.0		4379.0		1540
5	1	1703.4		2484.2		1540
6	1	3732.3		2783.3		1540
7	1	3877.7		2598.1		1540
8	1	3170.6		206.2		1540
9	1	1025.5		1302.2		1540
10	1	359.1		1047.6		1540
11	1	454.5		1250.9		1540
12	1	2860.6		1641.7		1540
13	2	1665.8		942.8		0
14	2	1201.4		4214.9		0
15	2	2916.2		2741.1		0
EOF
